"hour","offshore","onshore","pv","river","lake","biogas","gas","phs","battery","methanation","demand","Pump","ElecStr","CH4","Bat_SOC","PHS_SOC","CH4_SOC","elec_price","gas_price"
"6756",7.83,17.74,63.05,1.14,0.00,0.00,0.00,0.00,0.00,0.00,50.64,-9.30,-21.30,-8.52,63.84,152.20,14638.51,26.08,-26.08
"6757",7.04,16.35,55.44,1.11,0.00,0.00,0.00,0.00,0.00,0.00,51.76,-9.30,-10.35,-8.52,83.01,161.04,14643.54,26.08,-26.08
"6758",5.88,14.49,43.05,1.09,0.00,0.00,0.00,0.00,0.00,0.00,48.64,-9.30,0.00,-6.58,92.32,169.87,14648.57,32.50,-32.50
"6759",4.73,12.63,27.01,0.99,0.00,0.00,0.00,1.26,0.00,0.00,46.61,0.00,0.00,0.00,92.32,178.71,14652.45,38.01,-38.01
"6760",4.06,12.56,9.99,1.01,0.00,0.00,8.03,9.30,0.00,8.03,44.95,0.00,0.00,0.00,92.32,177.31,14652.45,127.81,-127.81
"6761",4.11,14.18,0.27,1.02,0.00,0.00,14.95,9.30,0.00,14.95,43.83,0.00,0.00,0.00,92.32,166.97,14634.61,127.81,-127.81
"6762",4.62,15.43,0.00,1.10,0.00,0.00,0.99,9.30,13.03,0.99,44.46,0.00,0.00,0.00,92.32,156.64,14601.38,127.81,-127.81
"6763",5.36,15.82,0.00,1.25,0.00,0.00,0.00,9.30,15.59,0.00,47.32,0.00,0.00,0.00,78.61,146.31,14599.18,127.81,-127.81
"6764",6.00,15.93,0.00,1.39,0.00,0.00,18.15,9.30,0.00,18.15,50.78,0.00,0.00,0.00,62.21,135.97,14599.18,127.81,-127.81
"6765",6.24,15.59,0.00,1.28,0.00,0.00,15.56,9.30,0.00,15.56,47.97,0.00,0.00,0.00,62.21,125.64,14558.84,127.81,-127.81
"6766",6.19,15.14,0.00,1.14,0.00,0.00,14.08,9.30,0.00,14.08,45.85,0.00,0.00,0.00,62.21,115.31,14524.26,127.81,-127.81
"6767",6.07,14.88,0.00,1.21,0.00,0.00,17.91,9.30,0.00,17.91,49.37,0.00,0.00,0.00,62.21,104.97,14492.97,127.81,-127.81
"6768",5.95,14.81,0.00,1.08,0.00,0.00,0.00,9.30,17.89,0.00,49.02,0.00,0.00,0.00,62.21,94.64,14453.16,127.81,-127.81
"6769",5.86,14.91,0.00,1.00,0.00,0.00,0.00,9.30,13.15,0.00,44.22,0.00,0.00,0.00,43.37,84.31,14453.16,127.81,-127.81
"6770",5.86,15.08,0.00,0.97,0.00,0.00,0.00,9.30,11.43,0.00,42.63,0.00,0.00,0.00,29.53,73.97,14453.16,127.81,-127.81
"6771",5.85,15.59,0.00,0.91,0.00,0.00,0.00,9.30,8.42,0.00,40.08,0.00,0.00,0.00,17.50,63.64,14453.16,127.81,-127.81
"6772",6.02,16.54,0.00,0.88,0.00,0.00,0.00,9.30,5.32,0.00,38.07,0.00,0.00,0.00,8.63,53.31,14453.16,127.81,-127.81
"6773",6.41,17.90,0.00,0.91,0.00,0.00,0.00,9.30,2.88,0.00,37.40,0.00,0.00,0.00,3.03,42.97,14453.16,127.81,-127.81
"6774",6.72,19.19,1.81,0.93,0.00,0.00,0.04,9.30,0.00,0.04,37.99,0.00,0.00,0.00,0.00,32.64,14453.16,127.81,-127.81
"6775",6.48,16.81,15.44,0.95,0.00,0.00,0.00,0.00,0.00,0.00,39.37,-0.31,0.00,0.00,0.00,22.31,14453.08,32.50,-32.50
"6776",5.65,13.07,34.36,0.94,0.00,0.00,0.00,0.00,0.00,0.00,40.47,-9.30,0.00,-4.25,0.00,22.60,14453.08,32.50,-32.50
"6777",5.37,13.35,50.57,0.90,0.00,0.00,0.00,0.00,0.00,0.00,42.92,-9.30,-9.45,-8.52,0.00,31.44,14455.59,0.00,0.00
"6778",5.85,15.38,62.32,0.96,0.00,0.00,0.00,0.00,0.00,0.00,45.54,-9.30,-21.15,-8.52,8.50,40.27,14460.62,0.00,0.00
"6779",6.48,17.30,66.76,1.02,0.00,0.00,0.00,0.00,0.00,0.00,47.03,-9.30,-25.67,-8.52,27.53,49.11,14465.65,0.00,0.00
"6780",6.80,18.30,65.83,1.11,0.00,0.00,0.00,0.00,0.00,0.00,48.22,-9.30,-25.67,-8.52,50.64,57.94,14470.68,0.00,0.00
"6781",7.04,18.97,59.23,1.07,0.00,0.00,0.00,0.00,0.00,0.00,49.52,-9.30,-18.97,-8.52,73.75,66.78,14475.71,0.00,0.00
"6782",7.41,19.76,47.83,0.98,0.00,0.00,0.00,0.00,0.00,0.00,45.72,-9.30,-1.66,-8.52,90.82,75.61,14480.73,0.00,0.00
"6783",7.88,19.95,30.13,0.87,0.00,0.00,0.00,0.00,0.00,0.00,43.25,-9.30,0.00,-6.28,92.32,84.45,14485.76,32.50,-32.50
"6784",8.99,22.58,10.37,0.91,0.00,0.00,0.00,0.00,0.00,0.00,41.68,-1.16,0.00,0.00,92.32,93.28,14489.47,32.50,-32.50
"6785",10.70,30.50,0.09,0.94,0.00,0.00,0.00,0.00,0.00,0.00,40.76,-1.47,0.00,0.00,92.32,94.39,14489.47,32.50,-32.50
"6786",11.89,38.23,0.00,1.03,0.00,0.00,0.00,0.00,0.00,0.00,42.01,-9.14,0.00,0.00,92.32,95.78,14489.47,32.50,-32.50
"6787",12.19,42.27,0.00,1.12,0.00,0.00,0.00,0.00,0.00,0.00,46.08,-9.30,0.00,-0.20,92.32,104.46,14489.47,32.50,-32.50
"6788",12.20,43.18,0.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,51.37,-5.15,0.00,0.00,92.32,113.30,14489.59,32.50,-32.50
"6789",12.28,43.67,0.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,49.31,-7.79,0.00,0.00,92.32,118.19,14489.59,32.50,-32.50
"6790",11.86,42.91,0.00,1.14,0.00,0.00,0.00,0.00,0.00,0.00,46.78,-9.13,0.00,0.00,92.32,125.59,14489.59,32.50,-32.50
"6791",11.20,41.29,0.00,1.08,0.00,0.00,0.00,0.00,0.00,0.00,49.93,-3.63,0.00,0.00,92.32,134.26,14489.59,32.50,-32.50
"6792",10.87,40.26,0.00,1.05,0.00,0.00,0.00,0.00,0.00,0.00,49.44,-2.74,0.00,0.00,92.32,137.71,14489.59,32.50,-32.50
"6793",10.78,40.15,0.00,0.97,0.00,0.00,0.00,0.00,0.00,0.00,44.89,-7.01,0.00,0.00,92.32,140.31,14489.59,32.50,-32.50
"6794",10.72,39.78,0.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,43.87,-7.55,0.00,0.00,92.32,146.97,14489.59,32.50,-32.50
"6795",11.17,39.75,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,41.95,-9.30,0.00,-0.58,92.32,154.14,14489.59,32.50,-32.50
"6796",11.44,39.54,0.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,40.43,-9.30,0.00,-2.16,92.32,162.98,14489.93,32.50,-32.50
"6797",11.19,38.03,0.00,0.92,0.00,0.00,0.00,0.00,0.00,0.00,41.52,-8.62,0.00,0.00,92.32,171.81,14491.20,32.50,-32.50
"6798",10.46,35.37,0.66,1.07,0.00,0.00,0.00,0.00,0.00,0.00,45.74,0.00,0.00,-1.83,92.32,180.00,14491.20,32.50,-32.50
"6799",9.56,29.61,6.82,1.31,0.00,0.00,0.44,6.03,0.00,0.44,53.78,0.00,0.00,0.00,92.32,180.00,14492.28,127.81,-127.81
"6800",8.54,24.33,15.69,1.39,0.00,0.00,0.00,8.73,0.11,0.00,58.80,0.00,0.00,0.00,92.32,173.30,14491.29,127.81,-127.81
"6801",7.33,23.70,25.14,1.48,0.00,0.00,0.00,2.27,0.00,0.00,59.92,0.00,0.00,0.00,92.20,163.60,14491.29,127.81,-127.81
"6802",5.69,24.23,35.54,1.59,0.00,0.00,0.00,0.00,0.00,0.00,60.28,-6.77,0.00,0.00,92.20,161.08,14491.29,109.28,-109.28
"6803",4.60,23.69,39.71,1.43,0.00,0.00,0.00,0.00,0.00,0.00,59.99,-9.30,-0.13,0.00,92.20,167.51,14491.29,107.57,-107.57
"6804",4.11,23.33,35.19,1.34,0.00,0.00,0.00,0.00,0.00,0.00,60.11,-3.85,0.00,0.00,92.32,176.34,14491.29,109.28,-109.28
"6805",4.07,23.15,28.40,1.20,0.00,0.00,2.47,0.00,0.00,2.47,59.30,0.00,0.00,0.00,92.32,180.00,14491.29,127.81,-127.81
"6806",4.92,22.44,21.50,1.24,0.00,0.00,7.43,0.00,0.00,7.43,57.54,0.00,0.00,0.00,92.32,180.00,14485.80,127.81,-127.81
"6807",6.59,21.42,12.10,1.08,0.00,0.00,14.62,0.00,0.00,14.62,55.81,0.00,0.00,0.00,92.32,180.00,14469.29,127.81,-127.81
"6808",8.09,23.13,3.60,1.06,0.00,0.00,18.39,0.00,0.00,18.39,54.27,0.00,0.00,0.00,92.32,180.00,14436.80,127.81,-127.81
"6809",9.02,27.40,0.09,1.15,0.00,0.00,15.80,0.00,0.00,15.80,53.47,0.00,0.00,0.00,92.32,180.00,14395.93,127.81,-127.81
"6810",9.52,29.78,0.00,1.37,0.00,0.00,13.43,0.00,0.00,13.43,54.09,0.00,0.00,0.00,92.32,180.00,14360.82,127.81,-127.81
"6811",10.01,30.05,0.00,1.66,0.00,0.00,7.96,0.00,8.72,7.96,58.40,0.00,0.00,0.00,92.32,180.00,14330.98,127.81,-127.81
"6812",10.36,30.59,0.00,1.91,0.00,0.00,0.00,0.00,18.21,0.00,61.07,0.00,0.00,0.00,83.14,180.00,14313.30,127.81,-127.81
"6813",10.58,31.46,0.00,1.56,0.00,0.00,12.91,0.00,0.00,12.91,56.51,0.00,0.00,0.00,63.97,180.00,14313.30,127.81,-127.81
"6814",10.98,33.03,0.00,1.45,0.00,0.00,7.66,0.00,0.00,7.66,53.12,0.00,0.00,0.00,63.97,180.00,14284.61,127.81,-127.81
"6815",11.17,33.90,0.00,1.37,0.00,0.00,0.00,9.06,0.00,0.00,55.49,0.00,0.00,0.00,63.97,180.00,14267.59,127.81,-127.81
"6816",10.97,34.89,0.00,1.25,0.00,0.00,0.00,6.88,0.00,0.00,53.99,0.00,0.00,0.00,63.97,169.94,14267.59,127.81,-127.81
"6817",10.31,34.73,0.00,1.08,0.00,0.00,0.00,2.81,0.00,0.00,48.93,0.00,0.00,0.00,63.97,162.29,14267.59,127.81,-127.81
"6818",9.58,33.23,0.00,1.13,0.00,0.00,0.00,3.70,0.00,0.00,47.64,0.00,0.00,0.00,63.97,159.17,14267.59,127.81,-127.81
"6819",9.03,31.79,0.00,1.10,0.00,0.00,0.00,3.76,0.00,0.00,45.67,0.00,0.00,0.00,63.97,155.06,14267.59,127.81,-127.81
"6820",8.44,31.08,0.00,1.02,0.00,0.00,0.00,3.75,0.00,0.00,44.30,0.00,0.00,0.00,63.97,150.89,14267.59,127.81,-127.81
"6821",8.01,30.32,0.00,1.03,0.00,0.00,0.00,5.58,0.00,0.00,44.94,0.00,0.00,0.00,63.97,146.72,14267.59,127.81,-127.81
"6822",7.45,28.98,1.07,1.11,0.71,0.00,0.00,9.30,0.00,0.00,48.63,0.00,0.00,0.00,63.97,140.52,14267.59,127.81,-127.81
"6823",6.53,24.58,13.25,1.28,1.78,0.00,0.00,9.30,0.00,0.00,56.73,0.00,0.00,0.00,63.97,130.18,14267.59,127.81,-127.81
"6824",5.38,20.94,29.80,1.54,0.00,0.00,0.00,0.00,3.94,0.00,61.60,0.00,0.00,0.00,63.97,119.85,14267.59,127.81,-127.81
"6825",4.54,21.54,44.51,1.72,0.00,0.00,0.00,0.00,0.00,0.00,62.27,-9.30,-0.74,0.00,59.83,119.85,14267.59,107.57,-107.57
"6826",3.66,19.62,55.02,1.64,0.00,0.00,0.00,0.00,0.00,0.00,62.75,-9.30,-7.90,0.00,60.49,128.69,14267.59,107.57,-107.57
"6827",2.98,17.23,61.27,1.59,0.00,0.00,0.00,0.00,0.00,0.00,62.38,-9.30,-11.39,0.00,67.60,137.52,14267.59,107.57,-107.57
"6828",2.42,15.31,62.60,1.61,0.00,0.00,0.00,0.00,0.00,0.00,62.14,-9.30,-10.49,0.00,77.85,146.36,14267.59,107.57,-107.57
"6829",1.90,13.82,58.63,1.45,0.00,0.00,0.00,0.00,0.00,0.00,60.93,-9.30,-5.58,0.00,87.30,155.19,14267.59,107.57,-107.57
"6830",1.42,12.75,47.48,1.35,0.00,0.00,0.00,0.00,0.00,0.00,58.99,-4.01,0.00,0.00,92.32,164.03,14267.59,109.28,-109.28
"6831",1.08,11.94,30.92,1.33,0.00,0.00,11.73,0.00,0.00,11.73,56.99,0.00,0.00,0.00,92.32,167.84,14267.59,127.81,-127.81
"6832",0.92,12.12,12.27,1.31,0.00,0.00,20.26,8.49,0.00,20.26,55.36,0.00,0.00,0.00,92.32,167.84,14241.53,127.81,-127.81
"6833",0.82,15.01,0.30,1.30,6.31,0.00,21.25,9.30,0.00,21.25,54.29,0.00,0.00,0.00,92.32,158.40,14196.51,127.81,-127.81
"6834",0.82,16.76,0.00,1.35,5.05,0.00,21.25,9.30,0.00,21.25,54.53,0.00,0.00,0.00,92.32,148.07,14149.28,127.81,-127.81
"6835",0.92,17.29,0.00,1.64,8.39,0.00,21.25,9.30,0.00,21.25,58.79,0.00,0.00,0.00,92.32,137.73,14102.04,127.81,-127.81
"6836",1.09,17.56,0.00,1.89,10.94,0.00,21.25,9.30,0.00,21.25,62.04,0.00,0.00,0.00,92.32,127.40,14054.81,127.81,-127.81
"6837",1.29,17.97,0.00,1.61,0.00,0.00,21.25,9.30,6.14,21.25,57.56,0.00,0.00,0.00,92.32,117.07,14007.58,127.81,-127.81
"6838",1.45,18.62,0.00,1.33,0.00,0.00,0.00,9.30,23.47,0.00,54.17,0.00,0.00,0.00,85.86,106.73,13960.35,127.81,-127.81
"6839",1.64,19.15,0.00,1.35,5.56,0.00,0.00,3.31,25.67,0.00,56.67,0.00,0.00,0.00,61.15,96.40,13960.35,127.81,-127.81
"6840",1.89,19.54,0.00,1.34,0.00,0.00,0.00,9.30,23.33,0.00,55.41,0.00,0.00,0.00,34.13,92.73,13960.35,127.81,-127.81
"6841",2.29,19.84,0.00,1.14,12.86,0.00,0.00,9.30,5.14,0.00,50.57,0.00,0.00,0.00,9.57,82.39,13960.35,127.81,-127.81
"6842",2.80,20.26,0.00,1.09,0.00,0.00,21.25,4.03,0.00,21.25,49.43,0.00,0.00,0.00,4.16,72.06,13960.35,127.81,-127.81
"6843",3.35,20.54,0.00,1.07,12.86,0.00,0.00,9.30,0.44,0.00,47.56,0.00,0.00,0.00,4.16,67.58,13913.12,127.81,-127.81
"6844",3.98,20.95,0.00,1.06,12.86,0.00,0.00,3.67,3.51,0.00,46.03,0.00,0.00,0.00,3.70,57.25,13913.12,127.81,-127.81
"6845",4.55,21.38,0.00,1.05,10.20,0.00,0.00,9.30,0.00,0.00,46.49,0.00,0.00,0.00,0.00,53.17,13913.12,127.81,-127.81
"6846",5.05,21.61,1.69,1.11,0.00,0.00,21.01,0.00,0.00,21.01,50.46,0.00,0.00,0.00,0.00,42.84,13913.12,127.81,-127.81
"6847",5.18,17.27,17.62,1.29,0.00,0.00,16.56,0.00,0.00,16.56,57.91,0.00,0.00,0.00,0.00,42.84,13866.44,127.81,-127.81
"6848",4.64,11.70,39.72,1.48,0.00,0.00,0.00,5.17,0.00,0.00,62.70,0.00,0.00,0.00,0.00,42.84,13829.65,127.81,-127.81
"6849",4.61,14.25,58.73,1.68,0.00,0.00,0.00,0.00,0.00,0.00,63.76,-9.30,-6.22,0.00,0.00,37.10,13829.65,32.50,-32.50
"6850",4.79,15.70,70.24,1.63,0.00,0.00,0.00,0.00,0.00,0.00,63.95,-9.30,-18.67,-0.43,5.60,45.93,13829.65,32.50,-32.50
"6851",4.77,15.39,75.70,1.50,0.00,0.00,0.00,0.00,0.00,0.00,63.57,-9.30,-24.48,0.00,22.41,54.77,13829.90,32.50,-32.50
"6852",4.85,15.53,75.03,1.41,0.00,0.00,0.00,0.00,0.00,0.00,63.47,-9.30,-24.05,0.00,44.44,63.60,13829.90,32.50,-32.50
"6853",5.14,16.33,68.11,1.33,0.00,0.00,0.00,0.00,0.00,0.00,62.19,-9.30,-19.41,0.00,66.08,72.44,13829.90,32.50,-32.50
"6854",5.66,17.79,54.87,1.21,0.00,0.00,0.00,0.00,0.00,0.00,60.49,-9.30,-9.74,0.00,83.56,81.27,13829.90,32.50,-32.50
"6855",6.40,18.74,35.86,1.19,0.00,0.00,0.00,0.00,0.00,0.00,58.27,-3.93,0.00,0.00,92.32,90.11,13829.90,109.28,-109.28
"6856",7.39,21.62,14.10,1.16,3.17,0.00,0.00,9.30,0.00,0.00,56.74,0.00,0.00,0.00,92.32,93.84,13829.90,127.81,-127.81
"6857",8.98,29.64,0.22,1.22,6.34,0.00,0.00,9.30,0.00,0.00,55.70,0.00,0.00,0.00,92.32,83.51,13829.90,127.81,-127.81
"6858",10.08,34.53,0.00,1.36,1.06,0.00,0.00,9.30,0.00,0.00,56.34,0.00,0.00,0.00,92.32,73.17,13829.90,127.81,-127.81
"6859",10.46,35.18,0.00,1.57,4.41,0.00,0.00,9.30,0.00,0.00,60.92,0.00,0.00,0.00,92.32,62.84,13829.90,127.81,-127.81
"6860",10.29,33.94,0.00,1.82,0.00,0.00,16.95,0.00,0.00,16.95,62.99,0.00,0.00,0.00,92.32,52.51,13829.90,127.81,-127.81
"6861",9.66,32.20,0.00,1.46,5.61,0.00,0.00,9.30,0.00,0.00,58.22,0.00,0.00,0.00,92.32,52.51,13792.24,127.81,-127.81
"6862",8.72,30.19,0.00,1.33,5.39,0.00,0.00,9.30,0.00,0.00,54.94,0.00,0.00,0.00,92.32,42.17,13792.24,127.81,-127.81
"6863",7.82,28.20,0.00,1.48,0.00,0.00,0.00,0.76,19.03,0.00,57.29,0.00,0.00,0.00,92.32,31.84,13792.24,127.81,-127.81
"6864",7.10,26.81,0.00,1.42,0.00,0.00,0.00,0.00,20.80,0.00,56.14,0.00,0.00,0.00,72.30,31.00,13792.24,127.81,-127.81
"6865",6.63,26.04,0.00,1.20,0.00,0.00,0.00,0.00,17.24,0.00,51.11,0.00,0.00,0.00,50.40,31.00,13792.24,127.81,-127.81
"6866",6.37,25.96,0.00,1.05,6.97,0.00,0.00,9.30,0.00,0.00,49.64,0.00,0.00,0.00,32.25,31.00,13792.24,127.81,-127.81
"6867",6.28,26.57,0.00,0.99,0.00,0.00,0.00,0.00,13.73,0.00,47.56,0.00,0.00,0.00,32.25,20.67,13792.24,127.81,-127.81
"6868",6.44,27.71,0.00,1.01,0.00,0.00,0.00,0.00,10.94,0.00,46.10,0.00,0.00,0.00,17.80,20.67,13792.24,127.81,-127.81
"6869",6.84,29.02,0.00,1.01,0.27,0.00,0.00,9.30,0.00,0.00,46.44,0.00,0.00,0.00,6.29,20.67,13792.24,127.81,-127.81
"6870",7.38,29.99,1.79,1.09,0.57,0.00,0.00,9.30,0.00,0.00,50.12,0.00,0.00,0.00,6.29,10.33,13792.24,127.81,-127.81
"6871",7.41,24.00,19.42,1.22,0.00,0.00,0.00,0.00,5.97,0.00,58.02,0.00,0.00,0.00,6.29,0.00,13792.24,127.81,-127.81
"6872",6.72,17.40,42.09,1.33,0.00,0.00,0.00,0.00,0.00,0.00,62.97,0.00,0.00,-4.57,0.00,0.00,13792.24,32.50,-32.50
"6873",7.05,21.60,59.97,1.47,0.00,0.00,0.00,0.00,0.00,0.00,63.48,-9.30,-8.79,-8.52,0.00,0.00,13794.94,26.08,-26.08
"6874",7.57,24.69,71.05,1.62,0.00,0.00,0.00,0.00,0.00,0.00,63.87,-9.30,-23.22,-8.52,7.91,8.84,13799.97,26.08,-26.08
"6875",7.70,24.77,75.40,1.59,0.00,0.00,0.00,0.00,0.00,0.00,64.16,-9.30,-25.67,-8.52,28.81,17.67,13805.00,0.00,0.00
"6876",7.50,23.95,72.84,1.61,0.00,0.00,0.00,0.00,0.00,0.00,64.98,-9.30,-23.09,-8.52,51.92,26.51,13810.03,26.08,-26.08
"6877",7.31,23.60,65.34,1.37,0.00,0.00,0.00,0.00,0.00,0.00,64.45,-9.30,-15.34,-8.52,72.70,35.34,13815.06,26.08,-26.08
"6878",7.27,24.07,52.14,1.41,0.00,0.00,0.00,0.00,0.00,0.00,62.74,-9.30,-4.32,-8.52,86.51,44.18,13820.09,26.08,-26.08
"6879",7.52,24.77,33.40,1.35,0.00,0.00,0.00,0.00,0.00,0.00,61.22,0.00,0.00,-5.82,90.40,53.01,13825.12,32.50,-32.50
"6880",8.39,27.93,12.99,1.36,0.00,0.00,0.00,0.00,8.86,0.00,59.52,0.00,0.00,0.00,90.40,53.01,13828.55,32.50,-32.50
"6881",10.00,36.93,0.19,1.33,0.00,0.00,0.00,0.00,10.12,0.00,58.57,0.00,0.00,0.00,81.07,53.01,13828.55,32.50,-32.50
"6882",11.22,41.84,0.00,1.46,0.00,0.00,0.00,9.30,0.00,0.00,59.37,0.00,0.00,-4.46,70.42,53.01,13828.55,32.50,-32.50
"6883",11.69,42.28,0.00,1.93,0.00,0.00,0.00,0.00,7.28,0.00,63.18,0.00,0.00,0.00,70.42,42.68,13831.18,32.50,-32.50
"6884",11.73,41.42,0.00,1.96,0.00,0.00,0.00,0.00,10.20,0.00,64.23,0.00,0.00,-1.08,62.76,42.68,13831.18,32.50,-32.50
"6885",11.36,39.55,0.00,1.55,0.00,0.00,0.00,0.00,15.20,0.00,59.13,0.00,0.00,-8.52,52.03,42.68,13831.81,32.50,-32.50
"6886",10.91,37.92,0.00,1.61,0.00,0.00,0.00,9.30,4.47,0.00,55.68,0.00,0.00,-8.52,36.03,42.68,13836.84,32.50,-32.50
"6887",10.65,37.17,0.00,1.63,0.00,0.00,0.00,0.00,17.26,0.00,58.19,0.00,0.00,-8.52,31.33,32.34,13841.87,32.50,-32.50
"6888",10.68,37.36,0.00,1.49,0.00,0.00,0.00,9.30,6.40,0.00,56.70,0.00,0.00,-8.52,13.16,32.34,13846.90,32.50,-32.50
"6889",10.59,37.51,0.00,1.41,0.00,0.00,0.00,1.46,0.35,0.00,51.32,0.00,0.00,0.00,6.42,22.01,13851.93,32.50,-32.50
"6890",10.60,37.22,0.00,1.36,0.00,0.00,0.00,0.00,0.61,0.00,49.79,0.00,0.00,0.00,6.05,20.39,13851.93,32.50,-32.50
"6891",10.89,36.93,0.00,1.27,0.00,0.00,0.00,7.03,0.00,0.00,47.60,0.00,0.00,-8.52,5.41,20.39,13851.93,32.50,-32.50
"6892",11.28,36.43,0.00,1.29,0.00,0.00,0.00,0.00,5.14,0.00,45.62,0.00,0.00,-8.52,5.41,12.57,13856.96,32.50,-32.50
"6893",11.64,36.17,0.00,1.34,0.00,0.00,0.00,5.06,0.00,0.00,45.68,0.00,0.00,-8.52,0.00,12.57,13861.99,32.50,-32.50
"6894",12.06,36.83,1.25,1.39,0.00,0.00,0.00,6.26,0.00,0.00,49.27,0.00,0.00,-8.52,0.00,6.95,13867.02,32.50,-32.50
"6895",12.08,35.17,16.36,1.71,0.00,0.00,0.00,0.00,0.00,0.00,56.67,-0.13,0.00,-8.52,0.00,0.00,13872.05,1.71,-1.71
"6896",11.88,36.19,38.44,1.93,0.00,0.00,0.00,0.00,0.00,0.00,61.49,-9.30,0.00,-8.52,0.00,0.12,13877.08,0.00,0.00
"6897",11.90,41.66,56.39,2.08,0.00,0.00,0.00,0.00,0.00,0.00,62.11,-9.30,0.00,-8.52,0.00,8.96,13882.11,0.00,0.00
"6898",12.15,45.26,67.88,2.28,0.00,0.00,0.00,0.00,0.00,0.00,63.28,-9.30,0.00,-8.52,0.00,17.79,13887.14,0.00,0.00
"6899",12.47,46.51,72.45,2.44,0.00,0.00,0.00,0.00,0.00,0.00,63.41,-9.30,0.00,-8.52,0.00,26.63,13892.17,0.00,0.00
"6900",12.62,46.03,70.94,2.50,0.00,0.00,0.00,0.00,0.00,0.00,64.02,-9.30,-15.49,-8.52,0.00,35.46,13897.20,0.00,0.00
"6901",12.63,45.16,63.98,2.43,0.00,0.00,0.00,0.00,0.00,0.00,63.46,-9.30,-25.67,-8.52,13.94,44.30,13902.23,0.00,0.00
"6902",12.50,43.54,51.57,2.43,0.00,0.00,0.00,0.00,0.00,0.00,61.37,-9.30,-25.67,-8.52,37.05,53.13,13907.25,0.00,0.00
"6903",12.07,38.94,33.09,2.25,0.00,0.00,0.00,0.00,0.00,0.00,59.59,-9.30,-8.94,-8.52,60.16,61.97,13912.28,0.00,0.00
"6904",11.79,36.36,12.43,2.17,0.00,0.00,0.00,0.00,12.82,0.00,57.74,-9.30,0.00,-8.52,68.20,70.80,13917.31,2.00,-2.00
"6905",12.43,42.71,0.13,2.31,0.00,0.00,0.00,0.00,16.68,0.00,56.44,-9.30,0.00,-8.52,54.70,79.64,13922.34,2.00,-2.00
"6906",12.93,46.58,0.00,2.31,0.00,0.00,0.00,3.59,0.00,0.00,56.88,0.00,0.00,-8.52,37.15,88.47,13927.37,2.00,-2.00
"6907",12.95,46.15,0.00,2.60,0.00,0.00,0.00,6.83,0.00,0.00,60.00,0.00,0.00,-8.52,37.15,84.48,13932.40,2.00,-2.00
"6908",12.59,44.35,0.00,2.61,0.00,0.00,0.00,7.21,12.65,0.00,61.58,-9.30,0.00,-8.52,37.15,76.89,13937.43,2.00,-2.00
"6909",12.26,43.12,0.00,2.36,0.00,0.00,0.00,8.19,0.00,0.00,57.41,0.00,0.00,-8.52,23.83,77.72,13942.46,2.00,-2.00
"6910",11.84,41.90,0.00,2.31,0.00,0.00,0.00,6.62,0.00,0.00,54.15,0.00,0.00,-8.52,23.83,68.62,13947.49,2.00,-2.00
"6911",11.48,40.26,0.00,2.44,0.00,0.00,0.00,9.30,10.96,0.00,56.61,-9.30,0.00,-8.52,23.83,61.26,13952.52,2.00,-2.00
"6912",11.16,38.58,0.00,2.33,0.00,0.00,0.00,9.30,11.68,0.00,55.23,-9.30,0.00,-8.52,12.30,59.76,13957.55,2.00,-2.00
"6913",10.90,36.66,0.00,2.22,0.00,0.00,0.00,8.28,0.00,0.00,49.53,0.00,0.00,-8.52,0.00,58.26,13962.58,2.00,-2.00
"6914",10.56,34.38,0.00,1.97,0.00,0.00,0.00,9.24,0.00,0.00,47.62,0.00,0.00,-8.52,0.00,49.06,13967.61,2.00,-2.00
"6915",10.36,32.22,0.00,1.90,0.00,0.00,0.00,9.17,0.00,0.00,45.13,0.00,0.00,-8.52,0.00,38.79,13972.64,2.00,-2.00
"6916",10.19,31.03,0.00,1.75,0.00,0.00,0.00,8.71,0.00,0.00,43.16,0.00,0.00,-8.52,0.00,28.61,13977.67,2.00,-2.00
"6917",10.20,30.53,0.00,1.72,0.00,0.00,0.00,8.59,0.00,0.00,42.51,0.00,0.00,-8.52,0.00,18.93,13982.70,2.00,-2.00
"6918",10.35,30.56,1.35,1.68,0.00,0.00,0.00,8.45,0.00,0.00,43.87,0.00,0.00,-8.52,0.00,9.39,13987.73,2.00,-2.00
"6919",10.16,28.57,15.18,1.77,0.00,0.00,0.00,0.00,0.00,0.00,46.39,0.00,0.00,-8.52,0.00,0.00,13992.76,0.00,0.00
"6920",9.69,28.07,37.87,1.86,0.00,0.00,0.00,0.00,0.00,0.00,49.10,0.00,0.00,-8.52,0.00,0.00,13997.79,0.00,0.00
"6921",9.77,29.42,57.27,2.03,0.00,0.00,0.00,0.00,0.00,0.00,51.32,0.00,0.00,-8.52,0.00,0.00,14002.81,0.00,0.00
"6922",10.01,30.54,70.69,2.12,0.00,0.00,0.00,0.00,0.00,0.00,53.28,0.00,0.00,-8.52,0.00,0.00,14007.84,0.00,0.00
"6923",10.53,32.88,77.01,2.28,0.00,0.00,0.00,0.00,0.00,0.00,53.15,0.00,0.00,-8.52,0.00,0.00,14012.87,0.00,0.00
